publishedAt,source_name,title,url
2026-05-13T07:56:52Z,Tuttomercatoweb.com,Il Cesena ha deciso: avanti con Cole in panchina. Nonostante i primi mesi da incubo,https://www.tuttomercatoweb.com/serie-b/il-cesena-ha-deciso-avanti-con-cole-in-panchina-nonostante-i-primi-mesi-da-incubo-2233597
2026-05-13T07:52:33Z,Ilfattoquotidiano.it,Bersani a La7: “Meloni si commuove solo per i bambini che ha vicino ma non ha detto una parola seria sui 20mila uccisi a Gaza”,https://www.ilfattoquotidiano.it/2026/05/13/bersani-meloni-gaza-israele-pil-occupazione-nascite-profitti-banche/8384480/
2026-05-13T07:51:28Z,Il Sole 24 Ore,"Terna, parte nuovo corso col ticket Cuzzilla-Monti: s’insediano cda e comitati",https://www.ilsole24ore.com/art/terna-parte-nuovo-corso-col-ticket-cuzzilla-monti-s-insediano-cda-e-comitati-AIFDaQ2C
2026-05-13T07:51:01Z,Hwupgrade.it,Sony Xperia 1 VIII ufficiale: cambia il design e il sensore tele è 4 volte più grande,https://www.hwupgrade.it/news/telefonia/sony-xperia-1-viii-ufficiale-cambia-il-design-e-il-sensore-tele-4-volte-piu-grande_153524.html
2026-05-13T07:50:21Z,Il Sole 24 Ore,«L’intelligenza artificiale può spingere le pmi italiane»,https://www.ilsole24ore.com/art/l-intelligenza-artificiale-puo-spingere-pmi-italiane-AIRGi51C
2026-05-13T07:49:27Z,La Repubblica,"Giachetti e lo sciopero della fame: “Sulla Rai in ballo la democrazia, pronto a nuove proteste”",https://www.repubblica.it/politica/2026/05/13/news/giachetti_proteste_sciopero_fame_intervista-425341761/
2026-05-13T07:46:49Z,Tuttomercatoweb.com,"Sampdoria, oggi l'approvazione del bilancio con un altro 'rosso'. Poi l'ennesima rivoluzione",https://www.tuttomercatoweb.com/serie-b/sampdoria-oggi-l-approvazione-del-bilancio-con-un-altro-rosso-poi-l-ennesima-rivoluzione-2233594
2026-05-13T07:46:13Z,Football Italia,"Today’s Papers: Coppa Italia final, Serie B play-offs, derby chaos",https://football-italia.net/today-papers-coppa-italia-final-derby-chaos/
2026-05-13T07:44:18Z,Ilgiornale.it,"Hantavirus, ministero della Salute: ""Negativi i test analizzati a Milano e allo Spallanzani""",https://www.ilgiornale.it/news/nazionale/hantavirus-ministero-salute-negativi-i-test-analizzati-2663806.html
2026-05-13T07:42:07Z,Ilfattoquotidiano.it,Il Maggio dei Libri: perché la lettura è uno strumento fondamentale di crescita per bambini e ragazzi,https://www.ilfattoquotidiano.it/2026/05/13/il-maggio-dei-libri-perche-la-lettura-e-uno-strumento-fondamentale-di-crescita-per-bambini-e-ragazzi/8381681/
2026-05-13T07:28:36Z,ANSA.it,"Codeway Expo, Ciheam Bari partecipa con un focus su innovazione e sistemi alimentari",https://www.ansa.it/puglia/notizie/2026/05/13/codeway-expo-ciheam-bari-partecipa-con-un-focus-su-innovazione-e-sistemi-alimentari_59bc5545-e03e-45d7-8546-dd1b07c9d636.html
2026-05-13T07:20:29Z,ANSA.it,"Settimana del Liberty, in Sicilia si riscoprono ville e dimore",https://www.ansa.it/sicilia/notizie/2026/05/13/settimana-del-liberty-in-sicilia-si-riscoprono-ville-e-dimore_4a4590fa-3a05-47dd-84cf-3b0f0ac822a6.html
2026-05-13T07:20:18Z,Ilfattoquotidiano.it,Travaglio a La7: “I politicanti mandano gli ucraini a morire per salvare la faccia. Ora tacciano e si faccia sul serio diplomazia”,https://www.ilfattoquotidiano.it/2026/05/13/travaglio-russia-ucraina-zuppi-pace-diplomazia/8384427/
2026-05-13T07:18:11Z,La Repubblica,"Coppa Italia, stasera la finale Lazio-Inter. Sarri cerca l'impresa, Chivu per la doppietta",https://www.repubblica.it/sport/calcio/2026/05/13/audio/coppa_italia_stasera_la_finale_lazio-inter_sarri_cerca_limpresa_chivu_per_la_doppietta-425341696/?rss
2026-05-13T07:17:54Z,Il Sole 24 Ore,Salute digitale ancora per pochi: come accelerare su equità e accesso,https://www.ilsole24ore.com/art/salute-digitale-ancora-pochi-come-accelerare-equita-e-accesso-AI8yhy2C
2026-05-13T07:15:54Z,Tuttomercatoweb.com,"Inter, Mkhitaryan è in bilico per la prossima stagione. Il rinnovo sarebbe molto al ribasso",https://www.tuttomercatoweb.com/serie-a/inter-mkhitaryan-e-in-bilico-per-la-prossima-stagione-il-rinnovo-sarebbe-molto-al-ribasso-2233443
2026-05-13T07:15:35Z,La Repubblica,"Coppa Italia, stasera la finale Lazio-Inter. Sarri cerca l’impresa, Chivu per la doppietta",https://www.repubblica.it/sport/calcio/2026/05/13/news/coppa_italia_finale_lazio_inter_sarri_chivu_probabili_formazioni-425341698/
2026-05-13T07:15:03Z,Ilfattoquotidiano.it,"Kate Middleton arriva in Italia: “E’ impaziente”. Ecco il programma del suo viaggio a Reggio Emilia, il primo da sola e dopo il cancro",https://www.ilfattoquotidiano.it/2026/05/13/kate-middleton-arriva-in-italia-e-impaziente-ecco-il-programma-del-suo-viaggio-a-reggio-emilia-il-primo-da-sola-e-dopo-il-cancro/8383605/
2026-05-13T07:13:19Z,I400calci.com,"Striking Rescue: più figlie, meno elefanti e Tony Jaa che tira calci volanti",https://www.i400calci.com/2026/05/striking-rescue-piu-figlie-meno-elefanti-e-tony-jaa-che-tira-calci-volanti/
2026-05-13T07:10:43Z,Tuttomercatoweb.com,"Marcolin: ""Il ko con l'Inter è un bene per la Lazio. L'Olimpico può aiutare a colmare il gap""",https://www.tuttomercatoweb.com/serie-a/marcolin-il-ko-con-l-inter-e-un-bene-per-la-lazio-l-olimpico-puo-aiutare-a-colmare-il-gap-2233580
